tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,codigo_provincia,provincia,codigo_canton,canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion,antecedentes
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,RECREO,09D24C05S02,RECREO 2,9,GUAYAS,907,DURAN,"-217,718",-79.8066,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,11:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,RECREO,09D24C05S02,RECREO 2,9,GUAYAS,907,DURAN,"-217,718",-79.8066,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,11:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,RECREO,09D24C05S02,RECREO 2,9,GUAYAS,907,DURAN,"-217,718",-79.8066,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,11:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,9,GUAYAS,901,GUAYAQUIL,"-205,248",-79.94343,URBANO,CENTROS DE REHABILITACIÓN SOCIAL,PRIVADO,08/10/2024,18:50:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMÚN,AMENAZA,HERIDAS CONTUSAS,46,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,BASICA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S04,JUAN MONTALVO 4,9,GUAYAS,901,GUAYAQUIL,"-21,151",-79.91611,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S04,JUAN MONTALVO 4,9,GUAYAS,901,GUAYAQUIL,"-21,151",-79.91611,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,9,GUAYAS,901,GUAYAQUIL,"-220,727",-80.10693,URBANO,RÍO,PUBLICO,08/10/2024,07:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,9,GUAYAS,901,GUAYAQUIL,"-220,727",-80.10693,URBANO,RÍO,PUBLICO,08/10/2024,07:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,9,GUAYAS,901,GUAYAQUIL,"-220,727",-80.10693,URBANO,RÍO,PUBLICO,08/10/2024,07:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAÍSO LA FLOR,09D08C03S04,PARAÍSO LA FLOR 4,9,GUAYAS,901,GUAYAQUIL,"-210,421",-79.96032,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,15:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ALBANIL,SIN_DATO,SIN_DATO
ASESINATO,ZONA 9,D.M. QUITO,LOS CHILLOS,SANTA ISABEL,17D08C05S01,SANTA ISABEL 1,17,PICHINCHA,1701,QUITO,"-0,34346",-78.46711,URBANO,VÍA PÚBLICA,PUBLICO,08/10/2024,20:00:00,OTROS,FUNDA,DELINCUENCIA COMÚN,ROBO A PERSONAS,ESTRANGULACION,56,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
FEMICIDIO,ZONA 2,PICHINCHA,CAYAMBE,CAYAMBE SUR,17D10C03S02,CAYAMBE SUR 2,17,PICHINCHA,1702,CAYAMBE,"0,01498",-78.1318,RURAL,QUEBRADAS,PUBLICO,07/10/2024,17:00:00,ARMA CONTUNDENTE,OBJETO CONTUSO,VIOLENCIA INTRAFAMILIAR,MALTRATO,HERIDAS CONTUSAS,44,A,MUJER,FEMENINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,JARAMIJO,13D02C20S01,JARAMIJO 1,13,MANABÍ,1321,JARAMIJO,"-0,94958",-80.64026,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,12:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER INFORMATIC,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,EL CARMEN,EL CARMEN,13D05C03S02,EL CARMEN 2,13,MANABÍ,1304,EL CARMEN,0,0,URBANO,PARQUES Y PLAZAS,PUBLICO,07/10/2024,21:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,09D19C02S02,JUAN BAUTISTA AGUIRRE 2,9,GUAYAS,906,DAULE,"-205,055",-79.88253,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,06:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,VENEZUELA,NINGUNA,LAS PERMI.POR.LA.LEY,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,09D19C02S02,JUAN BAUTISTA AGUIRRE 2,9,GUAYAS,906,DAULE,"-205,055",-79.88253,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,06:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,MUJER,FEMENINO,MESTIZO/A,DIVORCIADO,VENEZUELA,NINGUNA,LAS PERMI.POR.LA.LEY,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,SANTA LUCÍA,09D19C07S01,SANTA LUCÍA 1,9,GUAYAS,918,SANTA LUCIA,"-171,534",-79.98578,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,14:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,ROSA PAREDES,09D13C03S01,ROSA PAREDES 1,9,GUAYAS,904,BALZAR,"-132,017",-79.84228,RURAL,CASA/VILLA,PRIVADO,07/10/2024,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A DOMICILIOS,HERIDA POR ARMA DE FUEGO,55,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,SALITRE,SALITRE SAUCES,09D20C02S01,SALITRE SAUCES 1,9,GUAYAS,919,SALITRE,"-183,259",-79.81069,RURAL,RÍO,PUBLICO,07/10/2024,15:20:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,SUMERSION,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,BARREIRO,12D01C04S01,BARREIRO 1,12,LOS RÍOS,1201,BABAHOYO,"-179,397",-79.53064,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,20:15:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,BARREIRO,12D01C04S01,BARREIRO 1,12,LOS RÍOS,1201,BABAHOYO,"-179,397",-79.53064,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,20:15:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,BARREIRO,12D01C04S01,BARREIRO 1,12,LOS RÍOS,1201,BABAHOYO,"-179,397",-79.53064,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,20:15:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,COLOMBIA,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BUENA FE,COSTA AZUL,12D06C08S01,COSTA AZUL 1,12,LOS RÍOS,1211,VALENCIA,"-0,90228",-79.4375,RURAL,FINCA,PRIVADO,07/10/2024,23:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,SECUESTRO EXPRESS,HERIDA POR ARMA BLANCA,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,3,CAÑAR,304,LA TRONCAL,"-234,938",-79.31205,URBANO,MAR,PUBLICO,07/10/2024,17:30:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,34,A,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,3,CAÑAR,304,LA TRONCAL,"-234,938",-79.31205,RURAL,MAR,PUBLICO,07/10/2024,08:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,GRAL SERRANO,07D02C06S01,GRAL SERRANO 1,7,EL ORO,701,MACHALA,"-325,821",-79.96358,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,23:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,GRAL SERRANO,07D02C06S01,GRAL SERRANO 1,7,EL ORO,701,MACHALA,"-325,821",-79.96358,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,23:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,LAS PERMI.POR.LA.LEY,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,ARBOLITO,09D24C07S01,ARBOLITO 1,9,GUAYAS,907,DURAN,"-215,515",-79.81998,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,06:30:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMÚN,AMENAZA,HERIDAS CONTUSAS,50,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,9,GUAYAS,901,GUAYAQUIL,"-270,609",-80.25883,RURAL,TERRENO BALDIO,PUBLICO,07/10/2024,06:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,9,GUAYAS,901,GUAYAQUIL,"-271,357",-80.25582,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,06:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CHALA,09D04C02S01,CHALA 1,9,GUAYAS,901,GUAYAQUIL,"-22,056",-79.91162,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,03:00:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,15,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S03,FORTIN 3,9,GUAYAS,901,GUAYAQUIL,"-211,206",-79.9644,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,16:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,RECREO,09D24C05S06,RECREO 6,9,GUAYAS,907,DURAN,"-216,471",-79.80379,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,15:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S02,GUASMO 2,9,GUAYAS,901,GUAYAQUIL,"-227,436",-79.88682,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,19:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,9,GUAYAS,901,GUAYAQUIL,"-228,255",-80.13596,RURAL,VÍA PÚBLICA,PUBLICO,07/10/2024,02:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,QUITUMBE,LAS CUADRAS,17D07C03S02,LAS CUADRAS 2,17,PICHINCHA,1701,QUITO,"-0,30223",-78.54249,URBANO,VÍA PÚBLICA,PUBLICO,07/10/2024,19:10:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,60,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,LA DELICIA,COLINAS DEL NORTE,17D03C06S02,COLINAS DEL NORTE 2,17,PICHINCHA,1701,QUITO,"-0,10547",-78.5292,RURAL,VÍA PÚBLICA,PUBLICO,07/10/2024,22:00:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,ESTRANGULACION,50,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,CARCHI,TULCÁN,COMUNEROS,04D01C03S01,COMUNEROS 1,4,CARCHI,401,TULCAN,"0,83283",-77.7117,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,21:45:00,ARMA DE FUEGO,PISTOLA,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,VALLE HERMOSO,08D01C08S01,VALLE HERMOSO 1,8,ESMERALDAS,801,ESMERALDAS,"0,90623",-79.67949,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,13:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,VALLE HERMOSO,08D01C08S02,VALLE HERMOSO 2,8,ESMERALDAS,801,ESMERALDAS,"0,90757",-79.6897,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,VALLE HERMOSO,08D01C08S01,VALLE HERMOSO 1,8,ESMERALDAS,801,ESMERALDAS,"0,90853",-79.68081,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,22:35:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,VALLE HERMOSO,08D01C08S01,VALLE HERMOSO 1,8,ESMERALDAS,801,ESMERALDAS,"0,90853",-79.68081,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,22:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,LICENCIADA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,SAN MATEO,08D01C21S01,SAN MATEO 1,8,ESMERALDAS,801,ESMERALDAS,"0,75384",-79.58917,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,06:00:00,ARMA BLANCA,MACHETE,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA BLANCA,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 3,COTOPAXI,SALCEDO,SALCEDO,05D06C02S01,SALCEDO 1,5,COTOPAXI,505,SALCEDO,"-10,383",-78.59087,URBANO,HOSPITALES,PRIVADO,06/10/2024,02:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,MUJER,FEMENINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,EL FLORÓN,13D01C04S04,EL FLORÓN 4,13,MANABÍ,1301,PORTOVIEJO,"-107,893",-80.45548,URBANO,CASA/VILLA,PRIVADO,06/10/2024,21:21:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,EL FLORÓN,13D01C04S04,EL FLORÓN 4,13,MANABÍ,1301,PORTOVIEJO,"-107,893",-80.45548,URBANO,VÍA PÚBLICA,PUBLICO,06/10/2024,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,STO DGO DE LOS TSÁCHILAS,SANTO DOMINGO OESTE,NUEVO ISRAEL,23D02C07S01,NUEVO ISRAEL 1,23,STO DGO DE LOS TSÁCHILAS,2301,SANTO DOMINGO,"-0,24543",-79.34522,RURAL,CASA/VILLA,PRIVADO,06/10/2024,04:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,BOLÍVAR,SUBTRÓPICO,CALUMA,02D04C02S01,CALUMA 1,2,BOLÍVAR,206,CALUMA,"-162,061",-79.24666,RURAL,VÍA PÚBLICA,PUBLICO,06/10/2024,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJITO MARCELINO MARIDUEÑA,MARCELINO MARIDUEÑA,09D18C04S01,MARCELINO MARIDUEÑA 1,9,GUAYAS,923,CRNEL. MARCELINO MARIDUEÑA,"-219,624",-79.35925,RURAL,CANCHAS DE USO MÚLTIPLE,PUBLICO,06/10/2024,18:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,PUERTO INCA,09D12C07S01,PUERTO INCA 1,9,GUAYAS,911,NARANJAL,"-253,738",-79.55138,URBANO,CASA/VILLA,PRIVADO,06/10/2024,18:30:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,MANTUANO,12D01C14S01,MANTUANO 1,12,LOS RÍOS,1202,BABA,"-1,791",-79.66295,RURAL,RÍO,PUBLICO,06/10/2024,12:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,BASICA,SIN_DATO
